,WORD,frequency,mean_dist_procrustes,mean_dist_globalanchors,sum_deltas_procrustes,sum_deltas_globalanchors
861,4-й_ADJ,3.332121127973656e-05,0.3153003081679344,0.8757431712001562,1.0,0.5
862,похожий_ADJ,0.0007993424355658885,0.36087078391574323,0.9753954418993089,0.5,0.5
863,следующий_ADJ,0.0008539649214886278,0.4161782683804631,0.9777191579923965,0.0,0.0
864,грузовой_ADJ,4.240931657067081e-05,0.33004873618483543,0.9529571288730949,0.0,0.5
865,ракетный_ADJ,4.2191376718071305e-05,0.34059570729732513,0.9551489058940206,0.5,0.5
866,равный_ADJ,0.0009378414972388502,0.5350264240987599,0.9448324744589627,0.0,0.5
867,собственный_ADJ,0.0009498811629733584,0.4262334811501205,0.9584885155782104,0.5,0.0
868,семейный_ADJ,0.00018382653117744187,0.39297193227685057,0.9848650970961899,0.5,0.0
869,европейский_ADJ,0.0001746288261453035,0.40285481698811054,0.9927259753458202,0.5,0.0
870,условный_ADJ,7.265017114760191e-05,0.39251578971743584,0.9823162071406841,0.5,0.0
871,первоначальный_ADJ,7.331533959097455e-05,0.39141504652798176,0.9612171784974635,0.0,0.0
872,отдаленный_ADJ,6.332752187035116e-05,0.3383080195635557,0.9620547066442668,-0.5,0.0
873,парадный_ADJ,6.424254054459384e-05,0.3542294381186366,0.9103714376688004,0.0,0.5
874,итальянский_ADJ,0.00010858365124310048,0.3734000399708748,0.9535813780967146,0.5,0.5
875,синтетический_ADJ,0.0001122239457176303,0.31619055569171906,0.9066462707705796,0.0,0.5
876,творческий_ADJ,0.00028169898216238114,0.3598373979330063,0.9678131797336391,1.0,0.5
877,неожиданный_ADJ,0.00025232331820178143,0.3723118994385004,0.95266242211801,0.5,0.0
878,местный_ADJ,0.0004117529956012949,0.396650617942214,0.9838614594191313,0.0,0.0
879,прошлый_ADJ,0.00040965582256178163,0.3736046217381954,0.9940235167159699,-0.5,0.0
880,мясной_ADJ,4.008248392554003e-05,0.36818010499700904,0.7409546375274658,0.5,0.5
881,дореволюционный_ADJ,4.0029731106686766e-05,0.3503906475380063,0.9861501209670678,0.0,0.5
882,обратный_ADJ,0.0001905567263644784,0.3729885641223518,0.99524526798632,0.0,0.0
883,природный_ADJ,0.00018887357266534428,0.38689244804845657,0.9812983887968585,-0.5,0.5
884,крупный_ADJ,0.0007416874840511043,0.3748834931757301,0.9891289834631607,0.0,0.0
885,длинный_ADJ,0.0007487712265006493,0.38108177785761654,0.9092659782618284,0.5,0.0
886,морской_ADJ,0.000406247110265602,0.35824070032685995,0.9949224084848538,0.0,0.5
887,английский_ADJ,0.00040299673636855156,0.3579173609614372,0.9795841279556043,0.5,0.0
888,кадровый_ADJ,2.876837177659485e-05,0.43080887477844954,0.9420674261637032,0.5,0.5
889,картонный_ADJ,2.8665822475469225e-05,0.3408670434728265,0.7476945742964745,0.0,0.5
890,редкий_ADJ,0.0002813194030062183,0.36145439837127924,0.9766449029557407,0.0,0.0
891,мощный_ADJ,0.0002683853480863072,0.3655898972065188,0.9713994530029595,0.5,0.0
892,бумажный_ADJ,9.265970898489267e-05,0.39053876139223576,0.8590658055618405,0.0,0.5
893,солдатский_ADJ,9.18412651024915e-05,0.3378102481365204,0.8253808096051216,0.0,0.5
894,ближайший_ADJ,0.00019484416909280154,0.3869554288685322,0.9586039306595922,1.0,0.5
895,культурный_ADJ,0.0001953236912771504,0.4097377685829997,0.9824420732984436,1.0,0.0
896,архитектурный_ADJ,4.2395691305252724e-05,0.37157721910625696,0.9855715913581662,0.5,0.0
897,жареный_ADJ,4.2162238219256794e-05,0.33382857393007725,0.6353668086230755,0.0,0.5
898,областной_ADJ,9.346850604430121e-05,0.36238210927695036,0.9356142529286444,1.0,0.5
899,гладкий_ADJ,9.360451687703319e-05,0.3412338690832257,0.9018295565620065,0.0,0.5
900,просто_ADJ,5.245045345170215e-05,0.4063719380646944,0.9870969792827964,0.5,0.0
901,отцовский_ADJ,5.27754876914654e-05,0.35806142538785934,0.9085713885724545,0.0,0.0
902,белый_ADJ,0.0014490219225629754,0.394029013288673,0.8729614242911339,1.0,0.0
903,многие_ADJ,0.0015548667053700937,0.4856308987364173,0.9688568728452083,0.0,0.0
904,серебристый_ADJ,4.860016828701927e-05,0.3711151834577322,0.8184792660176754,-0.5,0.5
905,носовой_ADJ,4.827915818132325e-05,0.3555150330066681,0.7649714574217796,0.0,0.5
906,нобелевский_ADJ,5.06559131341304e-05,0.33074385300278664,0.8937959079630673,0.5,0.5
907,запасной_ADJ,5.102904473576142e-05,0.34356253035366535,0.9812234077835456,0.0,0.0
908,арабский_ADJ,5.2193852231117186e-05,0.40505141392350197,0.9350611395202577,0.0,0.0
909,лабораторный_ADJ,5.131097571795384e-05,0.33802294870838523,0.9897203000145964,0.0,0.5
910,заключительный_ADJ,3.951875320417581e-05,0.30261133797466755,0.9748136155558313,0.5,0.5
911,партизанский_ADJ,3.950103150400855e-05,0.34437148459255695,0.948055268265307,-0.5,0.5
912,общий_ADJ,0.0013384719493156065,0.42961461655795574,0.9626742529217154,0.5,0.0
913,иной_ADJ,0.001020574663690695,0.462616465985775,0.9646970241010422,0.5,0.0
914,финский_ADJ,6.47044449034689e-05,0.36664690263569355,0.9051819466985762,0.0,0.5
915,оранжевый_ADJ,6.434661927091464e-05,0.3882164750248194,0.8369480986148119,0.0,0.5
916,крепостной_ADJ,4.535098974365849e-05,0.35756990127265453,0.866394953802228,0.5,0.5
917,горизонтальный_ADJ,4.481641730164182e-05,0.3452554896939546,0.9878094565938227,0.5,0.0
918,молекулярный_ADJ,7.083761030049315e-05,0.32187404576689005,0.9827828279230744,1.0,0.5
919,разноцветный_ADJ,7.01006916721622e-05,0.36395573429763317,0.840802202001214,0.0,0.5
920,нормативный_ADJ,2.6529148119144767e-05,0.41747513972222805,0.8633559626759961,0.5,0.5
921,монастырский_ADJ,2.6844219516253173e-05,0.3335225936025381,0.845840709283948,0.5,0.5
922,заслуженный_ADJ,3.428970698966812e-05,0.35599642992019653,0.940221164142713,0.0,0.5
923,спасательный_ADJ,3.415568986057027e-05,0.3243205938488245,0.9312355741858482,0.5,0.5
924,пригодный_ADJ,3.8498762754118624e-05,0.33299902454018593,0.9826584889078731,-0.5,0.0
925,шахматный_ADJ,3.881160265204502e-05,0.375794499181211,0.9495034721912816,0.0,0.5
926,колхозный_ADJ,7.889559795982328e-05,0.3465780568367336,0.8883873261511326,0.0,0.0
927,автомобильный_ADJ,7.830822378614474e-05,0.3506699204444885,0.9357657367363572,0.5,0.0
928,ночной_ADJ,0.00029546036276829185,0.38339823111891747,0.9817199039098341,0.5,0.0
929,нынешний_ADJ,0.00030248573277829,0.41326236538589,0.967199343838729,0.5,-0.5
930,каков_ADJ,0.00018447261312573923,0.4041673514293507,0.9271481337491423,0.0,0.0
931,мужской_ADJ,0.00018785811329278442,0.38906349055469036,0.9284594701603055,1.0,-0.5
932,таинственный_ADJ,0.0001488759936981498,0.4111034609377384,0.97700503654778,0.0,0.0
933,жаркий_ADJ,0.00014403495589461192,0.3643290726467967,0.956313970964402,0.0,0.0
934,социологический_ADJ,2.1934523352630297e-05,0.4354937691241503,0.9687139978632331,-0.5,0.5
935,7-й_ADJ,2.4041008010451022e-05,0.3351153992116451,0.8543914394685999,0.5,0.5
936,сценический_ADJ,2.9446091868889804e-05,0.37212160462513566,0.9770038106944412,1.0,0.0
937,аварийный_ADJ,2.943257623103521e-05,0.35087581910192966,0.9950461874250323,-0.5,0.0
938,мертвый_ADJ,0.0003036564560604129,0.40770444832742214,0.962174117565155,0.5,0.0
939,дальний_ADJ,0.0002835869274868206,0.37271670277550584,0.9831916620314587,0.5,0.0
940,непрерывный_ADJ,8.385264781899106e-05,0.3464701836928725,0.9687382974661887,0.5,-0.5
941,рядовой_ADJ,8.253973216783225e-05,0.4242033176124096,0.9795751280034892,0.5,0.0
942,потный_ADJ,4.0419428077759825e-05,0.34494898619595915,0.7727024015039206,0.5,0.5
943,двухэтажный_ADJ,4.074269142872215e-05,0.3066853084601462,0.9020772697404027,0.0,0.5
944,комплексный_ADJ,5.458720713326275e-05,0.35521992202848196,0.9728366269846447,1.0,0.5
945,закрытый_ADJ,5.54318834277788e-05,0.34673002921044827,0.952694920822978,0.5,0.5
946,писательский_ADJ,5.716423186019763e-05,0.39844439923763275,0.9880388096207753,0.0,0.0
947,тридцатый_ADJ,6.902273702516565e-05,0.312316769734025,0.9749004758778028,0.5,0.5
948,текущий_ADJ,6.76923732800688e-05,0.4000065680593252,0.9842111179605126,0.5,0.5
949,медленный_ADJ,8.136012339117828e-05,0.3743217773735523,0.9716320447041653,-0.5,0.0
950,действительный_ADJ,8.063700006081014e-05,0.40079110860824585,0.9381723606493324,0.5,0.0
951,правительственный_ADJ,5.320934069124213e-05,0.40996378334239125,0.9795298179378733,0.0,0.5
952,пластмассовый_ADJ,5.319257594447966e-05,0.36373000405728817,0.8582819309085608,0.0,0.5
953,обреченный_ADJ,3.4234092419433954e-05,0.36211082711815834,0.9268341958522797,0.0,0.0
954,майский_ADJ,3.426711893682113e-05,0.3719692872837186,0.8597871399251744,0.0,0.5
955,определять_ADJ,4.5411609485020256e-05,0.37480141781270504,0.9347899742424488,0.5,0.0
956,ответный_ADJ,4.564961713517127e-05,0.31979277543723583,0.9548517658840865,0.5,0.0
957,другой_ADJ,0.006722341849468937,0.592567253857851,0.9350378224626184,0.0,0.0
958,африканский_ADJ,3.529651719469616e-05,0.3940981309860945,0.9081500731408596,0.0,0.0
959,девичий_ADJ,3.564765302264696e-05,0.3476797635667026,0.7286658622324467,0.0,0.0
960,грудной_ADJ,4.9916244570559295e-05,0.33319141529500484,0.8497653007507324,0.0,0.5
961,летучий_ADJ,5.052817743463139e-05,0.3521878330502659,0.904181370511651,0.5,0.5
962,беглый_ADJ,3.397935098658612e-05,0.31417402625083923,0.9475384796969593,-0.5,0.0
963,египетский_ADJ,3.391252124813058e-05,0.40836549177765846,0.8601887612603605,0.0,0.5
964,бурный_ADJ,0.00010464210830844411,0.3573635541833937,0.9710316304117441,0.0,0.5
965,комсомольский_ADJ,0.00010383523418831381,0.34217361081391573,0.9658071926314733,0.0,0.0
966,немой_ADJ,4.7872368719520524e-05,0.3554282207041979,0.9152223225682974,0.5,0.0
967,штатский_ADJ,4.817578558582655e-05,0.332770811393857,0.943351588502992,-0.5,0.5
968,совместный_ADJ,0.0001258599448008541,0.40574776381254196,0.962688947794959,0.0,0.0
969,жидкий_ADJ,0.00012695338575913727,0.35289632715284824,0.9187380224466324,0.5,0.0
970,консервный_ADJ,3.5375206206585565e-05,0.30695696201291867,0.6840482838451862,-0.5,0.5
971,мохнатый_ADJ,3.5306724824827454e-05,0.346618196927011,0.6674844138324261,0.0,0.5
972,церковный_ADJ,0.0001450417839672098,0.40203959960490465,0.972936117410427,0.5,0.5
973,психологический_ADJ,0.0001426842774501301,0.39355348516255617,0.9544546769466251,1.0,0.0
974,оперативный_ADJ,7.860496389414169e-05,0.3724109660834074,0.9891254685353488,0.0,0.5
975,право_ADJ,7.844350942369424e-05,0.3562769191339612,0.9803106471081264,0.0,0.5
976,химический_ADJ,0.0006265403967167229,0.3583377692848444,0.9827387350960635,0.0,0.5
977,близкий_ADJ,0.0006185064085392564,0.4394613429903984,0.9542258866131306,-0.5,0.0
978,княжеский_ADJ,3.3057332565250124e-05,0.33714364655315876,0.7861546240746975,-0.5,0.5
979,страховой_ADJ,3.272011186127701e-05,0.4190341732464731,0.8561158233787864,0.5,0.5
980,дорога_ADJ,4.46127856055459e-05,0.3424430952873081,0.947729590756353,0.5,0.5
981,годовой_ADJ,4.523391368864394e-05,0.3602131867664866,0.9779759335506242,0.5,0.5
982,подпольный_ADJ,3.7488723984315265e-05,0.3471011267974973,0.9884915583534166,1.0,-0.5
983,цельный_ADJ,3.759210793355508e-05,0.35447341529652476,0.9682688124012202,0.0,0.0
984,капиталистический_ADJ,5.2370943888625214e-05,0.34867177717387676,0.9797251151467208,0.5,0.5
985,мраморный_ADJ,5.3031919229730895e-05,0.3489906070753932,0.838748175650835,0.0,0.5
986,обычный_ADJ,0.0006035705455892848,0.4268311560153961,0.976255590794608,0.5,-0.5
987,московский_ADJ,0.0006151876084508812,0.3776541640982032,0.9832242870470509,0.0,0.0
988,оперный_ADJ,3.191245075450927e-05,0.3596661491319537,0.9298508474603295,-0.5,0.5
989,задумчивый_ADJ,3.181489558641324e-05,0.3158809933811426,0.8966568447649479,0.0,0.5
990,богословский_ADJ,3.0489996496770072e-05,0.3383908316900488,0.9799257460981607,0.5,0.0
991,летный_ADJ,3.037712155288133e-05,0.34333201101981103,0.9868603693112163,0.5,0.0
992,президентский_ADJ,3.4826924849419265e-05,0.4526301184669137,0.837577126454562,0.0,0.5
993,пехотный_ADJ,3.497840421366676e-05,0.3062054072506726,0.8266494264826179,1.0,0.5
994,абстрактный_ADJ,5.489314275387084e-05,0.3987149251624942,0.9666922759497538,0.0,0.0
995,стратегический_ADJ,5.518139222541951e-05,0.3896320723579265,0.986698453896679,-0.5,0.5
996,круглый_ADJ,0.0002789195824070258,0.41210958547890186,0.8834709953516722,0.0,0.5
997,партийный_ADJ,0.00025489568183326155,0.37811962445266545,0.9854044665698893,0.5,0.0
998,пухлый_ADJ,3.837827049880961e-05,0.345765080768615,0.6871139295399189,-0.5,0.5
999,казанский_ADJ,3.86255616973849e-05,0.3538456242531538,0.8260590489953756,0.5,0.5
1000,настоящий_ADJ,0.0008597981446491788,0.42073220293968916,0.9775254337582737,0.5,-0.5
1001,целый_ADJ,0.0008352460354379631,0.37720357067883015,0.9766525454469956,0.0,0.0
