,WORD,frequency,mean_dist_globalanchors,sum_deltas_globalanchors,mean_dist_procrustes,sum_deltas_procrustes
146,исходный_ADJ,4.7142804423152876e-05,0.20160922408103943,1.0,0.23273693025112152,1.0
147,единый_ADJ,0.00017612983625412706,0.2515984773635864,1.0,0.2818043678998947,1.0
148,партийный_ADJ,0.00011880009398506517,0.2405833750963211,1.0,0.2563500702381134,1.0
149,каждый_ADJ,0.001446642761999812,0.30785880982875824,0.3333333333333333,0.1364726573228836,1.0
150,жаркий_ADJ,6.09910110769865e-05,0.16645704209804535,1.0,0.19407910108566284,1.0
151,общественный_ADJ,0.0002234027336539561,0.17275148630142212,1.0,0.2746771275997162,0.3333333333333333
152,коммерческий_ADJ,4.860657938626362e-05,0.2429695427417755,1.0,0.32535067200660706,1.0
153,божий_ADJ,8.883915740246351e-05,0.24572345614433289,0.3333333333333333,0.22088544070720673,1.0
154,характерный_ADJ,9.510194265547898e-05,0.1897244155406952,1.0,0.22577522695064545,0.3333333333333333
155,итальянский_ADJ,5.309882230371389e-05,0.22984445095062256,1.0,0.25680169463157654,1.0
156,ключевой_ADJ,2.806175347216755e-05,0.2598287910223007,1.0,0.32077556848526,0.3333333333333333
157,женский_ADJ,0.0001469565460388574,0.29206377267837524,1.0,0.2858818918466568,1.0
158,интеллектуальный_ADJ,4.318905284031529e-05,0.16129353642463684,1.0,0.29574379324913025,0.3333333333333333
159,банковский_ADJ,2.705384103611832e-05,0.2875948026776314,1.0,0.3411339670419693,1.0
160,ядерный_ADJ,6.218187885695017e-05,0.19846536219120026,1.0,0.26342977583408356,1.0
161,городской_ADJ,0.00015440509941989428,0.27046553790569305,1.0,0.3038513511419296,1.0
162,скорый_ADJ,5.197513334402938e-05,0.3211936950683594,1.0,0.22379980981349945,1.0
163,таможенный_ADJ,1.9525340263333453e-05,0.26139605045318604,0.3333333333333333,0.3506145179271698,0.3333333333333333
164,президентский_ADJ,2.6304211708621182e-05,0.32998567074537277,1.0,0.38131818175315857,1.0
165,поздний_ADJ,6.115097023347044e-05,0.29704272747039795,1.0,0.22510696947574615,1.0
166,горький_ADJ,7.247341583310007e-05,0.21358689665794373,1.0,0.26640334725379944,0.3333333333333333
167,немецкий_ADJ,0.00019952516769432656,0.2708629369735718,1.0,0.24346713721752167,0.3333333333333333
168,легко_ADJ,3.3683064964942127e-05,0.30334891378879547,1.0,0.21624648571014404,1.0
169,соседний_ADJ,0.00011102760298125402,0.22975803911685944,1.0,0.2265709638595581,0.3333333333333333
170,римский_ADJ,4.130273771172087e-05,0.19621221721172333,1.0,0.3063601106405258,1.0
171,растительный_ADJ,2.715446871147348e-05,0.1535664200782776,1.0,0.20809349417686462,1.0
172,советский_ADJ,0.0007240070746913886,0.18209265172481537,1.0,0.21210359036922455,1.0
173,старший_ADJ,0.0002589530869003791,0.24019329249858856,1.0,0.2610929161310196,0.3333333333333333
174,ночной_ADJ,0.00013290943478996156,0.23725727200508118,1.0,0.29748277366161346,-0.3333333333333333
175,ручной_ADJ,3.0150331026173697e-05,0.18399734795093536,1.0,0.2612948566675186,0.3333333333333333
176,разноцветный_ADJ,3.111016298015533e-05,0.09810701012611389,1.0,0.14442424476146698,1.0
177,строительный_ADJ,5.830223795421297e-05,0.21931737661361694,1.0,0.30538591742515564,0.3333333333333333
178,загадочный_ADJ,4.944054275041762e-05,0.24687263369560242,1.0,0.2316877245903015,0.3333333333333333
179,заметный_ADJ,7.237336184733174e-05,0.24923761188983917,1.0,0.1792498230934143,1.0
180,пермский_ADJ,1.8520683428644015e-05,0.267177052795887,1.0,0.3330332934856415,1.0
181,чей-то_ADJ,6.894748527192437e-05,0.23027735948562622,1.0,0.24103647470474243,1.0
182,рядовой_ADJ,3.848567457205101e-05,0.2636963427066803,1.0,0.29983726143836975,0.3333333333333333
183,подводный_ADJ,0.0001011431351445388,0.2598911076784134,0.3333333333333333,0.297365739941597,0.3333333333333333
184,центральный_ADJ,0.00015467687540790604,0.21556870639324188,1.0,0.3104746639728546,1.0
185,стандартный_ADJ,2.8281102048979004e-05,0.24643462896347046,0.3333333333333333,0.2766355127096176,0.3333333333333333
186,западный_ADJ,0.00015184897588954135,0.21487204730510712,0.3333333333333333,0.2904246002435684,0.3333333333333333
187,длительный_ADJ,5.9848353096023666e-05,0.21910393238067627,1.0,0.1813851296901703,1.0
188,коричневый_ADJ,4.890645001533364e-05,0.09599897265434265,1.0,0.19644877314567566,1.0
189,гладкий_ADJ,3.860948599904349e-05,0.12074264883995056,0.3333333333333333,0.2231505960226059,1.0
190,атомный_ADJ,7.296890971306453e-05,0.25331634283065796,0.3333333333333333,0.3180437386035919,1.0
191,коммунистический_ADJ,7.106654947096546e-05,0.19728714227676392,1.0,0.2908490300178528,1.0
192,иной_ADJ,0.0004941625123555427,0.17360255122184753,1.0,0.19747771322727203,1.0
193,металлический_ADJ,8.504072486073262e-05,0.11646026372909546,1.0,0.20138394832611084,1.0
194,кавказский_ADJ,2.896742189290706e-05,0.24449071288108826,1.0,0.30893711745738983,1.0
195,крохотный_ADJ,4.197572500608665e-05,0.14519473910331726,1.0,0.21683113276958466,1.0
196,почтовый_ADJ,3.129656532296796e-05,0.21960526704788208,1.0,0.3214283734560013,1.0
197,русский_ADJ,0.000782997561659623,0.19124025106430054,1.0,0.23594990372657776,0.3333333333333333
198,гордый_ADJ,3.96244140035784e-05,0.21101588010787964,1.0,0.2701941132545471,0.3333333333333333
199,половой_ADJ,4.32616430149417e-05,0.2831777334213257,0.3333333333333333,0.3294413834810257,0.3333333333333333
200,действительный_ADJ,3.392861027859597e-05,0.14941567182540894,1.0,0.24644413590431213,1.0
201,резиновый_ADJ,4.394849065751995e-05,0.10871687531471252,1.0,0.23096291720867157,1.0
202,мясной_ADJ,2.217433786946252e-05,0.16887140274047852,1.0,0.24422897398471832,1.0
203,весенний_ADJ,4.385438480261186e-05,0.1903514862060547,1.0,0.18924853205680847,1.0
204,серебряный_ADJ,6.48729966778864e-05,0.12448398768901825,1.0,0.2458258867263794,1.0
205,избирательный_ADJ,2.6504195638981905e-05,0.2511036545038223,0.3333333333333333,0.3853306919336319,0.3333333333333333
206,рыночный_ADJ,2.9960041713873286e-05,0.2827605903148651,1.0,0.3718296140432358,1.0
207,окончательный_ADJ,4.735308204302752e-05,0.1899300366640091,1.0,0.20655269920825958,1.0
208,специфический_ADJ,3.3146748641896364e-05,0.16210933029651642,1.0,0.17401401698589325,1.0
209,известный_ADJ,0.0006765866629068673,0.17710500955581665,1.0,0.1738334745168686,0.3333333333333333
210,структурный_ADJ,2.83992191221942e-05,0.17291826009750366,1.0,0.22871381044387817,1.0
211,муниципальный_ADJ,2.5001352944600548e-05,0.3021930307149887,0.3333333333333333,0.4406149983406067,0.3333333333333333
212,целый_ADJ,0.0003680406573558788,0.35775570571422577,0.3333333333333333,0.17778950929641724,1.0
213,механический_ADJ,4.827321649044768e-05,0.19401484727859497,1.0,0.2588329315185547,1.0
214,знакомый_ADJ,0.00022290782462885448,0.3442051261663437,1.0,0.19526085257530212,0.3333333333333333
215,китайский_ADJ,6.587559625628662e-05,0.29956938326358795,1.0,0.35044872760772705,1.0
216,элементарный_ADJ,4.2816122687676544e-05,0.17899730801582336,1.0,0.2642775774002075,1.0
217,уверенный_ADJ,0.00018362418130822057,0.19680514931678772,1.0,0.24991565942764282,0.3333333333333333
218,лесной_ADJ,9.950472435889286e-05,0.2793695032596588,0.3333333333333333,0.38832738995552063,0.3333333333333333
219,греческий_ADJ,5.173860244019952e-05,0.21013598144054413,1.0,0.22806385159492493,1.0
220,научно-технический_ADJ,2.8304567973582827e-05,0.21052449941635132,1.0,0.25669877231121063,0.3333333333333333
221,случайный_ADJ,8.381980584922404e-05,0.25986701250076294,0.3333333333333333,0.2577509880065918,1.0
222,дорожный_ADJ,3.380451622734564e-05,0.2538704574108124,1.0,0.331100657582283,1.0
223,британский_ADJ,3.2670928841047707e-05,0.2436050921678543,0.3333333333333333,0.252373144030571,0.3333333333333333
224,таков_ADJ,0.00010466948442665436,0.1811612993478775,1.0,0.3021184056997299,1.0
225,внезапный_ADJ,4.158100543409603e-05,0.2087477147579193,1.0,0.2058342695236206,1.0
226,прошлый_ADJ,0.00019657977721552745,0.3211691975593567,1.0,0.19221682846546173,1.0
227,кожаный_ADJ,5.1789362354255394e-05,0.11224447190761566,1.0,0.16244269907474518,1.0
228,молодежный_ADJ,2.638529115967568e-05,0.21583962440490723,1.0,0.24928320944309235,1.0
229,краткий_ADJ,4.4240708402858275e-05,0.21430997550487518,1.0,0.21483281254768372,1.0
230,сплошной_ADJ,5.717630392117324e-05,0.1957111358642578,1.0,0.26044677197933197,0.3333333333333333
231,древний_ADJ,0.00019183721889796872,0.21147418022155762,1.0,0.20432625710964203,-0.3333333333333333
232,школьный_ADJ,9.048587824291636e-05,0.3372494727373123,1.0,0.2733883559703827,1.0
233,электронный_ADJ,6.810332865421935e-05,0.26037365198135376,1.0,0.2902785837650299,1.0
234,звездный_ADJ,3.472305711987665e-05,0.2533804476261139,1.0,0.2526322603225708,1.0
235,непрерывный_ADJ,3.59658240660173e-05,0.19147297739982605,0.3333333333333333,0.22163070738315582,0.3333333333333333
236,боевой_ADJ,0.0001641044923838053,0.2863229066133499,1.0,0.2928548902273178,1.0
237,будущий_ADJ,0.00015112653450314933,0.22381311655044556,1.0,0.2231546938419342,1.0
238,двойной_ADJ,4.9000099605920536e-05,0.2404547929763794,1.0,0.3610840290784836,0.3333333333333333
239,обидный_ADJ,4.7095788731039135e-05,0.19862349331378937,0.3333333333333333,0.2097702920436859,1.0
240,жилой_ADJ,4.176929060770712e-05,0.21490758657455444,0.3333333333333333,0.20454390347003937,1.0
241,правовой_ADJ,5.383367754760656e-05,0.2049308866262436,0.3333333333333333,0.28501245379447937,0.3333333333333333
242,семейный_ADJ,9.508189622391483e-05,0.28194375336170197,1.0,0.29089589416980743,1.0
243,нормативный_ADJ,2.1277652743202358e-05,0.28689436614513397,0.3333333333333333,0.3786954954266548,0.3333333333333333
244,частный_ADJ,0.0001123855694430903,0.19148804247379303,1.0,0.2576686143875122,0.3333333333333333
245,христианский_ADJ,6.535650796814861e-05,0.15298646688461304,1.0,0.17863290011882782,1.0
246,невидимый_ADJ,6.867981469136836e-05,0.18388494849205017,1.0,0.2586991637945175,1.0
247,бурный_ADJ,4.670222858124809e-05,0.23304057121276855,1.0,0.19712693989276886,0.3333333333333333
248,основной_ADJ,0.00038107366904926315,0.17749333381652832,1.0,0.23186619579792023,1.0
249,германский_ADJ,4.415283086180316e-05,0.2256079465150833,1.0,0.2708255797624588,1.0
250,передний_ADJ,6.346344479848758e-05,0.19188453257083893,1.0,0.2600174844264984,1.0
251,общий_ADJ,0.0006560951381538924,0.188431516289711,1.0,0.24932458996772766,0.3333333333333333
252,коллективный_ADJ,3.7846626305618536e-05,0.17244255542755127,1.0,0.281804695725441,1.0
253,прав_ADJ,9.511729629206455e-05,0.17856121063232422,1.0,0.22745947539806366,0.3333333333333333
254,длинный_ADJ,0.00031810641043696346,0.1662880778312683,1.0,0.20722128450870514,1.0
255,геологический_ADJ,3.253193902938566e-05,0.22611528635025024,0.3333333333333333,0.2954080402851105,0.3333333333333333
256,законодательный_ADJ,2.5522043406505506e-05,0.26467475295066833,0.3333333333333333,0.3261434733867645,1.0
257,деревянный_ADJ,0.00014250081521807484,0.11729741096496582,1.0,0.21311795711517334,1.0
258,индивидуальный_ADJ,6.752564440468807e-05,0.1774614155292511,1.0,0.28024569153785706,1.0
259,деревенский_ADJ,5.357584328975196e-05,0.2137785702943802,0.3333333333333333,0.2658062130212784,1.0
260,преподобный_ADJ,4.563737295999211e-05,0.21111449599266052,0.3333333333333333,0.23728948831558228,-0.3333333333333333
261,близкий_ADJ,0.00028649632241615927,0.2524395287036896,1.0,0.2384233921766281,-0.3333333333333333
262,ленинградский_ADJ,6.515049838218449e-05,0.2006080150604248,1.0,0.2714771032333374,0.3333333333333333
263,жилищный_ADJ,2.1967440237226483e-05,0.24127283692359924,1.0,0.25109924376010895,1.0
264,телефонный_ADJ,7.608743742699106e-05,0.2795635759830475,1.0,0.28681449592113495,1.0
265,седой_ADJ,5.973825404231304e-05,0.12773172557353973,0.3333333333333333,0.19245979189872742,1.0
266,промышленный_ADJ,8.265350767063705e-05,0.19330820441246033,1.0,0.26471829414367676,1.0
267,всевозможный_ADJ,3.4241136868868865e-05,0.20594054460525513,1.0,0.22747798264026642,0.3333333333333333
268,сильный_ADJ,0.00031011196583129944,0.23688283562660217,1.0,0.2256852239370346,0.3333333333333333
